port_name,GID_0,value_import,value_export,freight_total,country,continent,lon,lat
Figueira Da Foz,PRT,199176.34267576892,491693.53382892796,690869.8765046969,Portugal,Western-Europe,-8.855522753122937,40.144624734918956
Finnart Oil Terminal,GBR,664453.456701654,602333.4426308371,1266786.8993324912,United Kingdom,Western-Europe,-4.842606143923179,56.11183726451377
Finnsnes,NOR,375.290100800666,39.342299166083095,414.63239996674906,Norway,Northern-Europe,18.078184465735685,69.21978214495708
Flekkefjorden,NOR,1261943.7020138197,386088.86111204384,1648032.5631258637,Norway,Northern-Europe,6.884793554708198,58.27572182342621
Floro,NOR,573865.2266861144,335450.2275752344,909315.4542613488,Norway,Northern-Europe,5.043473847218451,61.599045881377364
Fos,FRA,9969000.918376021,4065506.03452329,14034506.95289931,France,Mediterranean,4.883617581047491,43.42877865898252
Founchon,USA,290833.1610927785,63746.55013199962,354579.7112247781,U.S.A.,North-America,-90.20255519700214,29.127371101408443
Foynes,IRL,3394403.8336171657,4647466.900960228,8041870.734577394,Ireland,Western-Europe,-9.080662460183166,52.62147180405903
Fredericia,DNK,1806065.4146734844,4452683.379649901,6258748.794323385,Denmark,Northern-Europe,9.754781473369249,55.560462702278265
Frederikshavn,DNK,489307.8898500177,501286.2939634518,990594.1838134695,Denmark,Northern-Europe,10.545463808156441,57.43668766928992
Fredrikstad,NOR,623132.1787610519,929093.6177407976,1552225.7965018493,Norway,Northern-Europe,10.949605256607631,59.18791949721692
Freeport,BHS,4782227.454276527,1276963.0618491364,6059190.516125664,Bahamas,Caribbean,-78.76827542503159,26.524441102147847
Freeport,USA,6653101.769447966,9346171.572250642,15999273.341698607,U.S.A.,North-America,-95.31056723015317,28.942015286713456
Freeriksvaerk,DNK,1675.0734124679755,2941.869289609884,4616.942702077859,Denmark,Northern-Europe,12.00815476501812,55.96279377185284
Freetown,SLE,1005580.5265491564,373942.15954881423,1379522.6860979707,Sierra Leone,Africa,-13.1984574105353,8.487629158250884
Fremantle,AUS,15883281.391900413,6191200.384644179,22074481.776544593,Australia,Australia,115.72799773594207,-32.146698724458346
Fujayrah Harbor,ARE,7896844.2405014075,16504172.170811767,24401016.411313176,United Arab Emirates,Middle-East,56.364422696109195,25.147758370512015
Fukui Ko,JPN,276649.70999829227,255163.55465925275,531813.264657545,Japan,Asia,136.11866569220143,36.1903055547668
Fukuyama,JPN,5495216.993437228,7986201.982813424,13481418.976250652,Japan,Asia,133.4450990039888,34.46392527780545
Funabashi,JPN,1723945.0460483544,1649559.2248616845,3373504.2709100386,Japan,Asia,139.96094269228738,35.66737133421458
Funafuti Atoll,TUV,29375.917341837918,37738.009275051285,67113.9266168892,Tuvalu,Oceania,179.1412534367832,-8.490426386128341
Funchal,PRT,90168.25408179518,20389.628227166486,110557.88230896166,Portugal,Western-Europe,-16.728167299686014,32.73686500071405
Furku,FIN,419498.71037525084,175097.88982005903,594596.6001953098,Finland,Northern-Europe,22.18533269656328,60.437778412706955
Fushiki-Toyama,JPN,1762560.9840573713,1011305.3234086564,2773866.307466028,Japan,Asia,137.14406014496544,36.77596229531631
Fuzhou,CHN,5346224.905944552,8813764.603297025,14159989.509241577,China,Asia,119.44888567425905,25.770769020569592
Gabes,TUN,1497100.2273993744,1307885.685330928,2804985.9127303027,Tunisia,Africa,10.103372089588298,33.91846027548771
Galeota Point Terminal,TTO,0.06704176604745614,0.0010875481979885388,0.06812931424544467,Trinidad and Tobago,Caribbean,-61.0008436325449,10.136802840845897
Galveston,USA,9676348.548058314,5881053.091417178,15557401.63947549,U.S.A.,North-America,-94.8147372798465,29.312610028535442
Galway,IRL,124873.0122294546,738947.7307405786,863820.7429700332,Ireland,Western-Europe,-9.045714701719184,53.264310337824305
Gaogang,CHN,48.92658073767437,3569.4536938041383,3618.3802745418125,China,Asia,119.81553637506389,32.315550083970976
Garlston,GBR,4852945.032331666,7104373.273230984,11957318.305562649,United Kingdom,Western-Europe,-2.901797715172604,53.302639507435615
Gary,USA,6.628491439891158,7.185426480499858,13.813917920391017,U.S.A.,North-America,-87.32174472978474,41.617259751122226
Gavan Vysotsk,RUS,99470.89237500429,4842610.056052416,4942080.94842742,Russia,Eastern-Europe,28.56129459959622,60.601556706838984
Gavle,SWE,1943125.3647375207,1141544.709825388,3084670.0745629086,Sweden,Northern-Europe,17.222084509041075,60.69115800035436
Gdansk,POL,32314218.90282634,17037245.657660525,49351464.56048687,Poland,Eastern-Europe,18.688104236169494,54.38520811292142
Gdynia,POL,13669441.464837866,14769190.438416522,28438631.90325439,Poland,Eastern-Europe,18.53315565603749,54.53467688024032
Gebig,BRA,1160207.1329653976,3075450.3875401258,4235657.520505523,Brazil,Latin-America,-44.228024924762636,-23.063687852772862
Geelong,AUS,3008683.3871342246,499356.24458472506,3508039.63171895,Australia,Australia,144.3719294634648,-38.108439110005726
Gela,ITA,357021.15631729946,293789.1942702939,650810.3505875934,Italy,Mediterranean,14.262424762002864,37.03622098309298
Gemlik,TUR,3559835.8603034574,5247613.130965027,8807448.991268484,Turkey,Mediterranean,29.10384210573478,40.413545583497466
General Santos,PHL,2088883.9615385204,3730446.293341421,5819330.254879941,Philippines,Asia,125.15507760766776,6.066705781073839
Genova,ITA,22755597.052568264,29011921.847261142,51767518.8998294,Italy,Mediterranean,8.860834273654664,44.41225883223548
Georgetown,BHS,118.68491892310625,33.913235230847526,152.59815415395377,Bahamas,Caribbean,-75.77317372101753,23.509065267718245
Georgetown,CYM,1691753.6970485093,302161.3730671833,1993915.0701156924,Cayman Islands,Caribbean,-81.38310895680645,19.29398672684461
Georgetown,GUY,763871.3480669045,283274.50991062453,1047145.857977529,Guyana,Latin-America,-58.1779037739903,6.787169501690144
Geraldton,AUS,757662.222314393,2971931.8134107194,3729594.0357251125,Australia,Australia,114.61304623287191,-28.776372412575043
Ghazaquet,DZA,1457495.08787621,185521.17333341748,1643016.2612096274,Algeria,Africa,-1.8646839903377834,35.103727529437634
Ghent,BEL,12202947.288189735,5243840.525060473,17446787.813250206,Belgium,Western-Europe,3.7702158310186453,51.13112416347518
Gijon,ESP,3109328.714354732,2765493.047819423,5874821.762174156,Spain,Western-Europe,-5.685270603293729,43.5615307450962
Gioia Tauro,ITA,8187402.457513184,14464457.003297493,22651859.460810676,Italy,Mediterranean,15.904984759654733,38.4514406814403
Gisborne,NZL,85703.05300567465,1096525.1379646468,1182228.1909703214,New Zealand,Oceania,178.02424145853104,-38.675033303485854
Gladstone,AUS,3664492.9836339853,12156439.096622197,15820932.080256183,Australia,Australia,151.2342588501086,-23.813450716524105
Glasgow,GBR,1661119.79436333,1318005.9740068489,2979125.7683701785,United Kingdom,Western-Europe,-4.341387345339348,55.87037187476327
Glomfjord,NOR,234.05748366616635,196.7276957756035,430.78517944176986,Norway,Northern-Europe,13.934969066102791,66.80965265212211
Golcuk Burnu,TUR,2144790.348329687,2496700.778615416,4641491.126945103,Turkey,Mediterranean,29.867450320255102,40.72297179097823
Golfito,CRI,57909.982967800934,110554.89015779941,168464.87312560034,Costa Rica,Latin-America,-83.16979407075316,8.622064139072796
Goole,GBR,2143827.603023266,489700.8708903009,2633528.4739135667,United Kingdom,Western-Europe,-0.8723420040206594,53.69974338770448
Goose Bay,CAN,24610.90382960421,628.3873074041837,25239.291137008393,Canada,North-America,-60.38891503642305,53.33330847082003
Gorgon LNG,AUS,20521.23543896899,797115.9253660709,817637.1608050399,Australia,Australia,115.47841312590799,-20.802302428381655
Gorontalo,IDN,10.602330810404819,45.88188175108508,56.4842125614899,Indonesia,Asia,123.0620072965996,0.5028208933015501
Goteborg,SWE,9535299.003011882,22992074.49314027,32527373.49615215,Sweden,Northern-Europe,11.868523437182773,57.688066764691435
Gourd Shanzui,CHN,3392512.8937277393,3393493.850558026,6786006.744285766,China,Asia,121.28568484096155,39.516768964515094
Gove,AUS,455662.98218674335,1061293.2061204915,1516956.1883072348,Australia,Australia,136.69952493260422,-12.191997988992748
Grand Haven,USA,0.0447639967861883,10.600494530145104,10.645258526931292,U.S.A.,North-America,-86.23111397364951,43.06166193132464
Grand Turk,TCA,4643.617902402471,241.42631611622193,4885.044218518693,Turks and Caicos Islands,Caribbean,-71.14934172058844,21.431322566263965
Grangemouth,GBR,4249762.85096501,4304747.375234487,8554510.226199497,United Kingdom,Western-Europe,-3.684794546475955,56.03016500140295
Gravesend,GBR,13853768.598327463,4792224.380440751,18645992.978768215,United Kingdom,Western-Europe,0.38553078086292136,51.44815639077155
Great Yarmouth,GBR,1172241.903342985,1326531.0868728892,2498772.9902158743,United Kingdom,Western-Europe,1.7307871422228933,52.583768147760395
Green Bay,USA,61889.72090993089,4858.9423325761745,66748.66324250706,U.S.A.,North-America,-88.01624471612466,44.51544810954734
Grenaa Havn,DNK,908.1819886650854,2104.919334386934,3013.10132305202,Denmark,Northern-Europe,10.92682913305752,56.41598965093435
Gresik,IDN,6298002.155269245,7204268.6712157745,13502270.82648502,Indonesia,Asia,112.6602112698871,-7.144384540853446
Grimsby,GBR,3512982.631980538,808626.8800955927,4321609.51207613,United Kingdom,Western-Europe,-0.07191328989186863,53.57817846852476
Guaiba Island Terminal,BRA,3874261.6201874297,15858025.720323334,19732287.340510763,Brazil,Latin-America,-43.90027443565826,-22.978828735065633
Guangdong Yangjiang Port,CHN,5267124.677741979,435149.5560955452,5702274.233837524,China,Asia,111.82399444938055,21.69382724204774
Guangxi Beibu Gulf Port,CHN,14.163324882381506,1056.1996471981017,1070.3629720804831,China,Asia,109.54607870650833,21.510871620049773
Guangzhou,CHN,11978210.845320953,10478586.115585005,22456796.960905958,China,Asia,113.3635988236669,23.070676069997184
Guayaquil,ECU,10157928.376970457,10638508.463603413,20796436.84057387,Ecuador,Latin-America,-79.9009674925567,-2.250829005178177
Guaymas,MEX,2056520.5767513325,3086367.535926104,5142888.112677436,Mexico,Latin-America,-110.86806909497167,27.904379367046918
Gulfport,USA,806737.1919798858,74771.51411846263,881508.7060983484,U.S.A.,North-America,-89.08279787381308,30.350885513829613
Gulluk,TUR,12588.87483715494,207354.7494242771,219943.62426143204,Turkey,Mediterranean,27.589868446990423,37.18315721567714
Gwangyang Hang,KOR,27676058.61874198,29684110.112332888,57360168.73107487,South Korea,Asia,127.71380509471233,34.88356092781382
Hachinohe Ko,JPN,2277392.5136315986,979646.7832746889,3257039.2969062873,Japan,Asia,141.52982806968097,40.550052452031515
Hai Phong,VNM,33857128.48796319,33858511.321216375,67715639.80917957,Vietnam,Asia,106.71684094159507,20.865482408019297
Haifa,ISR,9720130.539666781,8013498.860195222,17733629.399862003,Israel,Middle-East,35.02071922114296,32.82184045643268
Haifeng power,CHN,2.965204606691281,54.006078532412005,56.971283139103285,China,Asia,115.04232412249053,22.750447095922436
Haikou,CHN,144069.50956706592,296534.3882265802,440603.89779364615,China,Asia,110.28857650515019,20.034380221146534
Haimen,CHN,111018.02761959803,69335.39800100557,180353.4256206036,China,Asia,121.47014407628538,28.681664062839264
Hakata,JPN,9997139.604440322,9338308.718565147,19335448.323005468,Japan,Asia,130.38542939762246,33.6300821328113
Hakodate Ko,JPN,651022.691943311,1231407.929356003,1882430.6212993138,Japan,Asia,140.68252878420301,41.79929480338462
Halden,NOR,276.41926023891455,173.60294591158123,450.0222061504958,Norway,Northern-Europe,11.378322553093225,59.11606255843484
Haldia Port,IND,10534392.258760476,6798522.366424841,17332914.62518532,India,Asia,88.07704424841356,22.020467505036184
Halifax,CAN,22891809.579588957,2997433.4284449965,25889243.008033954,Canada,North-America,-63.578404975855946,44.664240279347034
Halmstad,SWE,2002700.4651820112,1387111.102114522,3389811.567296533,Sweden,Northern-Europe,12.843995169639571,56.66109860982699
Hamada Ko,JPN,730.7699463680086,316.67825077693135,1047.44819714494,Japan,Asia,131.99650686652555,34.82317787709878
Hamburg,DEU,121153123.6848933,135094009.26036057,256247132.94525385,Germany,Western-Europe,9.968653019508116,53.51233687567541
Hamilton,CAN,1576036.4998312637,619822.8049532144,2195859.304784478,Canada,North-America,-79.80843282615506,43.28200586266023
Hamina,FIN,814301.1945313737,1493486.1083648189,2307787.3028961923,Finland,Northern-Europe,27.161465293052007,60.53178144627947
Hammerfest,NOR,181123.5613916305,1382358.9596413155,1563482.521032946,Norway,Northern-Europe,23.641848724310474,70.64850012864224
Hanko,FIN,613899.2534874456,486596.4764131722,1100495.7299006179,Finland,Northern-Europe,22.93259954722254,59.81601319273859
Hankow,CHN,54521.502656704186,68787.66465785772,123309.1673145619,China,Asia,114.45990805779189,30.595467751104717
Hannan Ko,JPN,140.59320908378172,35.49384657219756,176.08705565597927,Japan,Asia,135.34506033006394,34.45768495335433
Harbor Yeweiju,CHN,498800.01086353726,233935.42801458744,732735.4388781247,China,Asia,118.95820994648376,38.085957143351216
Harlingen,NLD,141089.11531200414,456116.55392498506,597205.6692369892,Netherlands,Western-Europe,5.425460885086529,53.18266862526003
Harmac,CAN,647274.1762227493,1161470.4754912646,1808744.651714014,Canada,North-America,-123.86383876650599,49.14317624401256
Haroysund,NOR,87440.8002924264,775490.8658356956,862931.666128122,Norway,Northern-Europe,7.007695996823539,62.86079146354778
Haydarpasa,TUR,210500.09843782135,170565.02518244955,381065.12362027087,Turkey,Mediterranean,29.015217797456806,41.00096339994033
Haypoint,AUS,399956.9407096935,14433325.98336662,14833282.924076313,Australia,Australia,149.31445384951797,-21.262326054471856
Helsingborg,SWE,10559.601904022014,3090.1577784654255,13649.75968248744,Sweden,Northern-Europe,12.702607114396505,56.01908584955418
Helsinki,FIN,967099.2445900765,1454459.862549613,2421559.1071396894,Finland,Northern-Europe,25.034744835032583,60.187547068724555
Heysham,GBR,300587.42006179824,244085.51752545347,544672.9375872517,United Kingdom,Western-Europe,-2.916436338171277,54.033906818244375
Higashi-Harima,JPN,3538158.5043191477,11749129.533073792,15287288.03739294,Japan,Asia,134.82361113496415,34.72523348790792
Hilo,USA,127201.80238657964,4667.839091554154,131869.6414781338,U.S.A.,North-America,-155.06709687690721,19.743269886771582
Himeji,JPN,3527597.81042973,3743870.8056872035,7271468.6161169335,Japan,Asia,134.64224078911982,34.77271872142368
Hiroshima,JPN,1342559.1207527213,21418016.28146612,22760575.40221884,Japan,Asia,132.4521692218322,34.34620817128361
Hirtshals,DNK,136492.0130210333,204856.33396557445,341348.34698660776,Denmark,Northern-Europe,9.972200317005917,57.59377230990972
Hitachi,JPN,6754871.872323021,19055578.170533407,25810450.04285643,Japan,Asia,140.62511335127613,36.45099691008194
Hobart,AUS,1101288.630122544,274139.3920768752,1375428.0221994193,Australia,Australia,147.33482350849542,-42.86104374417286
Hobro,DNK,289.58990081394893,76.90775363209879,366.4976544460477,Denmark,Northern-Europe,9.801079080548725,56.63872326750803
Hofu,JPN,39.553669843908764,1348.6194671689673,1388.173137012876,Japan,Asia,131.57820086120026,34.01858256245635
Homikawa,JPN,475539.79692674737,903147.1661250725,1378686.96305182,Japan,Asia,137.84605851281938,37.044518201094476
Hon Gai,VNM,7923517.950025105,7045695.624703778,14969213.574728884,Vietnam,Asia,107.05588379388736,20.976854770585792
Hong Kong,HKG,190428304.25167874,36179938.19179157,226608242.4434703,Hong Kong,Asia,114.14842045685545,22.350387921647254
Honiara,SLB,185930.11977248156,46582.39337622299,232512.51314870454,Solomon Islands,Oceania,159.9869666492247,-9.417333482214206
Honolulu,USA,10742250.523465997,515924.7452806443,11258175.26874664,U.S.A.,North-America,-157.92474751446278,21.32624508791791
Hopa,TUR,44741.465152387704,2085.307021488698,46826.7721738764,Turkey,Eastern-Europe,41.434696271940325,41.408066669114945
Horta,PRT,9844.091673274272,1821.8588517555368,11665.950525029808,Portugal,Western-Europe,-28.62446893343757,38.529903679473826
Horten,NOR,140.26495814107136,7.352022717553233,147.6169808586246,Norway,Northern-Europe,10.491701987956182,59.41364856661709
Hososhima Ko,JPN,184.60158945343346,74.55830348677901,259.15989294021244,Japan,Asia,131.67641737392717,32.50397766553836
Houston,USA,56998494.18443236,67559035.01457043,124557529.19900279,U.S.A.,North-America,-95.07446556627033,29.709638591877344
Hua-Lien Kang,TWN,6.285471696838569,924.7431769215711,931.0286486184098,Taiwan,Asia,121.63195979851908,23.98327583972513
Huelva,ESP,4440133.286255161,3139014.384737814,7579147.670992975,Spain,Western-Europe,-6.886173283072676,37.16277671147754
Huizhou,CHN,518998.37156700133,3144621.402404031,3663619.7739710324,China,Asia,114.61228550364483,22.74031256016531
Husum,DEU,91653.56302698301,63143.48153291888,154797.0445599019,Germany,Western-Europe,9.027035188940237,54.475473192386595
Husum,SWE,312930.2338845608,1793781.7104574537,2106711.9443420144,Sweden,Northern-Europe,19.159087748312942,63.31615409057033
Ijmuiden,NLD,6233130.612820487,3080316.991415338,9313447.604235824,Netherlands,Western-Europe,4.6078986608769945,52.46787569264592
Iligan,PHL,376981.56640398415,647902.8865526424,1024884.4529566267,Philippines,Asia,124.24118004943699,8.261751385171001
Illichivsk,UKR,3084303.6718565277,4700832.180001547,7785135.851858074,Ukraine,Eastern-Europe,30.655422797739202,46.33521237987272
Imabari Ko,JPN,77.84219205975077,29.12169086343009,106.96388292318086,Japan,Asia,133.02474460529461,34.05638247553906
Imatra,FIN,359.85702157936043,125.5566766112973,485.4136981906577,Finland,Northern-Europe,28.804225556671078,61.23266019056067
Imbituba,BRA,1543478.7100032172,531088.6904638377,2074567.400467055,Brazil,Latin-America,-48.653324377545665,-28.22915595048604
Immingham,GBR,44464634.78490324,21155268.91225547,65619903.69715871,United Kingdom,Western-Europe,-0.20084871035967222,53.64243449106034
Inchon,KOR,89317935.33715896,67841035.56770152,157158970.9048605,South Korea,Asia,126.45884943294804,37.36170932225954
Indiana Harbor,USA,14.17470477727288,37.79512179623683,51.96982657350971,U.S.A.,North-America,-87.44280180919795,41.665936992894295
Indonesia Morowali Industrial Park,IDN,3290102.669302971,5375241.868799777,8665344.538102748,Indonesia,Asia,122.16343355841462,-2.81340311923013
Inkoo,FIN,299674.79373216414,800813.4726782299,1100488.266410394,Finland,Northern-Europe,23.94196733882955,60.0104062443655
Ipswich,GBR,3792723.2855094643,3151302.772288449,6944026.057797913,United Kingdom,Western-Europe,1.159469181957109,52.03919402559016
Iquique,CHL,4398739.500547066,1279362.1242371222,5678101.624784188,Chile,Latin-America,-70.15615373585503,-20.203623838366592
Iraklion,GRC,43344.38849335778,11682.976654903146,55027.36514826093,Greece,Mediterranean,25.092790781180597,35.34545038054156
Ishikari Bay New Port,JPN,1157118.2176449792,391173.9687279275,1548292.1863729067,Japan,Asia,141.28683159864184,43.20710566180978
Ishinomaki Ko,JPN,908913.1119030977,578178.4487929182,1487091.560696016,Japan,Asia,141.2674552813649,38.40768168554068
Iskenderun,TUR,2360593.228832744,1232460.084441819,3593053.3132745633,Turkey,Mediterranean,36.18691007257476,36.60628919367149
Istanbul,TUR,15571310.477573156,7380339.176492181,22951649.654065337,Turkey,Mediterranean,28.928912256904304,41.033874221253434
Itajai,BRA,7742490.439928606,5404022.959871732,13146513.399800338,Brazil,Latin-America,-48.65252345188132,-26.902238140282925
Itaqui,BRA,7469019.710944336,20732431.217139453,28201450.92808379,Brazil,Latin-America,-44.362670326265516,-2.621855746963541
Iverness,GBR,26.80874929353449,119.43892351410273,146.24767280763723,United Kingdom,Western-Europe,-4.236591018766256,57.493084444970684
Iwakuni Ko,JPN,1644265.1885062817,3918596.0343791894,5562861.222885471,Japan,Asia,132.23990099373478,34.181816615395086
Izhevskoye,RUS,1.8039612999653873,478.0874997212032,479.8914610211686,Russia,Eastern-Europe,20.178156694208575,54.68602808953612
Izmir,TUR,1988909.5407999805,1955829.7877651062,3944739.3285650867,Turkey,Mediterranean,27.154555502934013,38.44249413811505
JSW Jaigad Port Limited,IND,3725372.689745642,670498.373751458,4395871.0634971,India,Asia,73.21733983189742,17.295943032582827
Jabal Az Zannah-Ruways,ARE,1115809.189637733,32613547.35482304,33729356.54446077,United Arab Emirates,Middle-East,52.82665732048446,24.157105010746637
Jacksonville,USA,34160620.435891524,5968636.033057259,40129256.46894878,U.S.A.,North-America,-81.54863220201314,30.381376029329907
Jakarta,IDN,41762474.01084598,33206265.641408704,74968739.65225469,Indonesia,Asia,106.89465715247695,-6.101914823047763
Jakobstad,FIN,120956.64087473461,548365.4330049233,669322.0738796579,Finland,Northern-Europe,22.69020076811306,63.71062455011191
Jayapura,IDN,2260.021807519694,64.4671355806747,2324.4889431003685,Indonesia,Asia,140.7264870286022,-2.536967859793158
Jiangyin,CHN,234.3540852102924,7036.775835970876,7271.129921181168,China,Asia,120.1554413058036,31.939401228345435
Jiddah,SAU,41186881.78766603,5925513.86722834,47112395.65489437,Saudi Arabia,Middle-East,39.16040554615598,21.453336765224293
Jiddah Oil,SAU,86.66797319703619,0.016870709319513746,86.68484390635571,Saudi Arabia,Middle-East,39.53352762112168,20.644830668410076
Jimenez,PHL,66629.54201195102,73187.8094533831,139817.35146533413,Philippines,Asia,123.86089572946894,8.330056676743059
Jinzhou Wan,CHN,5810753.055398011,12309885.060171174,18120638.115569185,China,Asia,121.01847867776193,40.75950573422145
Joensuu,FIN,39.50133448279614,130.97112725471123,170.4724617375074,Finland,Northern-Europe,29.74995054763922,62.58175520380113
Johor,MYS,15307749.03349963,20655283.316062614,35963032.34956224,Malaysia,Asia,103.946539943825,1.4457155370673964
Jose Terminal,VEN,293800.93804919685,2998933.1946466765,3292734.1326958733,Venezuela,Latin-America,-64.8703710788836,10.098565906654752
Joutseno,FIN,203.32039655365122,0.7858077167553122,204.10620427040652,Finland,Northern-Europe,28.458905316914162,61.13209395314068
Ju Aymah LPG Terminal,SAU,236032.40509143702,46491717.105933964,46727749.5110254,Saudi Arabia,Middle-East,50.00250368139483,26.87564923644428
Kaba Burnu,TUR,6952166.131368335,3250787.650200494,10202953.781568829,Turkey,Mediterranean,29.55893509236738,40.77306790531253
Kagoshima Ko,JPN,1073147.1525401152,354085.1306596393,1427232.2831997545,Japan,Asia,130.5458089372961,31.533046626024202
Kakinada Bay,IND,5186533.712470247,2881259.476176292,8067793.18864654,India,Asia,82.29700790934642,16.96803700414477
Kaliningrad,RUS,924274.534400152,352670.71545336384,1276945.249853516,Russia,Eastern-Europe,20.45369126199346,54.70007357923262
Kalmar,SWE,506.51657786278304,589.7380107421609,1096.2545886049438,Sweden,Northern-Europe,16.369040013097386,56.66016842703954
Kalundborg,DNK,3622083.313600206,4239468.95023961,7861552.263839816,Denmark,Northern-Europe,11.081587831064345,55.668074243279904
Kamaishi Ko,JPN,36.31845141884931,44.36169441380846,80.68014583265776,Japan,Asia,141.89759031951039,39.26402113423952
Kamarajar Port,IND,10652651.791274283,5336150.863181262,15988802.654455546,India,Asia,80.3467857641016,13.263762622008084
Kampong Saom,KHM,11354432.913325327,13261832.922720859,24616265.836046185,Cambodia,Asia,103.52334488494859,10.674444180264805
Kamsar,GIN,110.10348672370196,5187.4829048574065,5297.586391581109,Guinea,Africa,-14.622001131510892,10.639340598585845
Kanazawa,JPN,625275.1802610054,1149946.901809283,1775222.0820702885,Japan,Asia,136.61320565800648,36.6162815893274
Kanda,JPN,956512.1540876454,15610385.278320963,16566897.432408608,Japan,Asia,131.00473040650672,33.82366254603202
Kandalaksha,RUS,0.04662233980460204,13.120635815645546,13.167258155450147,Russia,Eastern-Europe,32.40867471248912,67.13580684582182
Kandla,IND,22158082.984938722,11145434.117265964,33303517.102204688,India,Asia,70.2247109929842,23.015354356005922
Kao Hsiung,TWN,83134241.45266815,147453712.56030458,230587954.0129727,Taiwan,Asia,120.30930040517684,22.572122471214225
Karabiga,TUR,157.62627364369354,879.4835965076705,1037.109870151364,Turkey,Mediterranean,27.16204466280199,40.41175743923695
Karachi,PAK,17836810.94025137,9984904.057839265,27821714.998090632,Pakistan,Asia,66.98512362862257,24.816297766470854
Karaikal Port,IND,2177630.4674904076,279479.20315993944,2457109.670650347,India,Asia,79.85576598395454,10.838830279981233
Karatsu,JPN,8.197758134453373,68.39903144977143,76.59678958422481,Japan,Asia,129.95355406484043,33.4777339268404
Karlshamn,SWE,2269591.2705168435,1248037.0353986847,3517628.305915528,Sweden,Northern-Europe,14.808307862296132,56.15202224055606
Karsto,NOR,62289.9490629031,6687663.242615945,6749953.191678848,Norway,Northern-Europe,5.497806853367826,59.271519205627634
Kashima Ko,JPN,18763203.62719142,9548034.86142056,28311238.48861198,Japan,Asia,140.68267374859292,35.921756936643824
Kasim Terminal,IDN,29.438486808437407,18.993366031669787,48.4318528401072,Indonesia,Asia,131.02186709279326,-1.318856057215039
Kaskinen,FIN,123561.32570555538,216842.2229889835,340403.5486945389,Finland,Northern-Europe,21.215864101509435,62.35932982784432
Kaukas,FIN,121.88471857006954,91.00011541412437,212.8848339841939,Finland,Northern-Europe,28.241355341700704,61.06842777269116
Kavala,GRC,254121.26079266483,175439.53239057012,429560.793183235,Greece,Mediterranean,24.410453522908117,40.917463377118075
Kavieng Harbor,PNG,43908.74103766051,183528.97541580026,227437.71645346077,Papua New Guinea,Oceania,150.7714132569447,-2.604957506821268
Kavkaz Oil Terminal,RUS,41236.36798175197,114339.6780432444,155576.04602499638,Russia,Eastern-Europe,36.667674994963555,45.33844976361047
Kawasaki Ko,JPN,12067932.054514976,16104596.468960954,28172528.52347593,Japan,Asia,139.74937700235552,35.50521099478886
Kemaman Harbor,MYS,957994.2965156813,2647309.908649088,3605304.205164769,Malaysia,Asia,103.46452871196468,4.249323842499969
Kemi,FIN,360.5734149772181,4064.274556583807,4424.847971561026,Finland,Northern-Europe,24.523314138353083,65.66299650595296
Kendari,IDN,41077.84783893002,13323.574488981094,54401.42232791112,Indonesia,Asia,122.60728080642757,-3.983735223686888
Kerch,UKR,17648.601371361037,25262.983679908037,42911.585051269074,Ukraine,Eastern-Europe,36.462335098071655,45.31944127288264
Khawr Fakkan,ARE,436924.43842975894,261514.1007203787,698438.5391501377,United Arab Emirates,Middle-East,56.36863332712537,25.354115654808577
Khoms,LBY,759175.9022095967,281257.25515824393,1040433.1573678406,Libya,Africa,14.247448501016022,32.683782420247496
Khorramshahr,IRN,76872.20384036891,5730.271726856941,82602.47556722585,Iran,Middle-East,48.15827753549476,30.428156001306824
Kiel,DEU,1074267.3579548623,874023.1045406437,1948290.462495506,Germany,Western-Europe,10.158930124173805,54.33897566104337
Kieta,PNG,5472.5938578200885,17974.367720155544,23446.96157797563,Papua New Guinea,Oceania,155.64068062726844,-6.2140883431827785
Kiire,JPN,4300689.299040211,842378.3611723772,5143067.6602125885,Japan,Asia,130.55093801056023,31.387789790905007
Kikuma Ko,JPN,2022877.3981221733,1842196.482961307,3865073.88108348,Japan,Asia,132.8591303074905,34.053952716716815
Kimbe,PNG,132440.8641832778,663372.880595353,795813.7447786308,Papua New Guinea,Oceania,150.1762719486963,-5.531466403018216
King Fahd Port,SAU,2853794.374456609,19168791.926317483,22022586.300774094,Saudi Arabia,Middle-East,38.3257316997168,23.89896181789269
King's Lynn,GBR,47.39032161835871,368.2038836207113,415.59420523907,United Kingdom,Western-Europe,0.38924520939713947,52.76189504865078
Kingston,JAM,3101570.520956874,807245.8222395978,3908816.3431964717,Jamaica,Caribbean,-76.78533233349447,17.958580244922548
Kingston Upon Hull,GBR,8832414.77507683,3069242.653087982,11901657.428164814,United Kingdom,Western-Europe,-0.2678925126426418,53.73974523215407
Kingstown,VCT,188984.36576305047,71174.4062133845,260158.77197643497,Saint Vincent and the Grenadines,Caribbean,-61.231004992360475,13.150166300354769
Kinuura Ko,JPN,4531266.648697669,1481541.613993154,6012808.262690823,Japan,Asia,136.95949022933212,34.86173131881988
Kiribati,KIR,12232.54549080013,97215.20714617833,109447.75263697846,Kiribati,Oceania,-157.51139320291412,1.9777498151207227
Kirteh Oil Terminal,MYS,156405.02007955153,343811.3833358323,500216.4034153838,Malaysia,Asia,103.46300592089702,4.583442391113338
